"run","density","fraction_blue","circle_blue","circle_orange","dominant_con","M_con","eth_con","val_con","dominant_lib","M_lib","val_lib","eth_lib","determinism","step","et_sq_bl","et_sq_or","et_cl_bl","et_cl_or","vl_sq_bl","vl_sq_or","vl_cl_bl","vl_cl_or","mv_gl","mv_sq_bl","mv_cl_bl","mv_sq_or","mv_cl_or","mv_cl","mv_sq","mv_bl","mv_or"
1696,70,50,50,50,0.5,0.4,1,0.5,1,0.6,1,0.5,15,2000,0.959198139025725,0.967098149303389,0.501417606516291,0.528452137501217,0.942649151614669,0.935755874402162,0.959207915622389,0.943034862206641,0.0984766050054407,0.197701149425287,0.00219298245614035,0.198689956331878,0.00613496932515337,0.00423280423280423,0.198208286674132,0.0976430976430976,0.0992608236536431
1700,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,3,2000,0.582527124773961,0.551386554621848,0.515305747849801,0.524727602905569,0.592269439421338,0.566047619047619,0.599997377805748,0.617521690879742,0.421369863013699,0.474683544303797,0.400881057268722,0.451764705882353,0.360169491525424,0.380129589632829,0.46384872080089,0.438577586206897,0.403567447045708
1705,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,8,2000,0.805609915198957,0.81468525766471,0.511465631028531,0.496134237359403,0.896485649054142,0.893169710806697,0.917044877652553,0.910564490696941,0.167315175097276,0.340182648401826,0.0319829424307036,0.259681093394077,0.0507726269315673,0.0412147505422994,0.299885974914481,0.180815876515987,0.153587443946188
1708,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,11,2000,0.905342834249085,0.924929527836505,0.526793217286915,0.462716194968554,0.920899152930403,0.931850901036948,0.946826230492196,0.930722147349506,0.126532887402453,0.239234449760766,0.00210084033613445,0.258403361344538,0.00707547169811321,0.00444444444444444,0.249440715883669,0.112975391498881,0.14
1702,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,5,2000,0.638759313249109,0.666622392758757,0.50548001310616,0.536572903497682,0.719198790627362,0.741474813065723,0.729977610310179,0.753160556257901,0.285005512679162,0.35972850678733,0.192660550458716,0.402892561983471,0.174778761061947,0.183558558558559,0.382289416846652,0.276765375854214,0.292735042735043
1704,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,7,2000,0.762308918948642,0.76766750948167,0.506225730635602,0.51887315270936,0.858102386451117,0.851308997050149,0.87456570611077,0.877324507389162,0.18942731277533,0.313364055299539,0.0793991416309013,0.325221238938053,0.0517241379310345,0.0655913978494624,0.31941309255079,0.192222222222222,0.186681222707424
1706,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,9,2000,0.903491171749599,0.895068400167084,0.495045401752719,0.498588966836735,0.913640984483681,0.929299812030075,0.919100411783339,0.948254145408163,0.149195784803106,0.246085011185682,0.0421286031042129,0.284463894967177,0.0223214285714286,0.032258064516129,0.265486725663717,0.143652561247216,0.154696132596685
1701,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,4,2000,0.619174603174604,0.591067342268715,0.528596757852077,0.525627240143369,0.650544973544974,0.65957012095456,0.678885511651469,0.711103430619559,0.381448957189901,0.44,0.325531914893617,0.437070938215103,0.329032258064516,0.327272727272727,0.438556933483653,0.381521739130435,0.381374722838137
1703,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,6,2000,0.733653652138822,0.726489998984669,0.514071696094168,0.52289979483857,0.809995460048427,0.79953802416489,0.804569288389513,0.813133030990174,0.249589490968801,0.36864406779661,0.112359550561798,0.371002132196162,0.131519274376417,0.121896162528217,0.369819341126461,0.244274809160305,0.254945054945055
1699,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,2,2000,0.561283536283536,0.535754504504504,0.518214542836573,0.505392464678179,0.561766161766161,0.559411196911197,0.554628201172478,0.570664573521717,0.467715680954965,0.513513513513513,0.451403887688985,0.452702702702703,0.450549450549451,0.450980392156863,0.484324324324324,0.483050847457627,0.451612903225806
1697,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,0,2000,0.516485112563544,0.487287694071063,0.50772080616479,0.50950633922332,0.498809523809524,0.478006147754507,0.505488045840743,0.517188279924129,0.490666666666667,0.4880174291939,0.479253112033195,0.485776805251641,0.509433962264151,0.494264859228363,0.486899563318777,0.483528161530287,0.497858672376874
1707,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,10,2000,0.902156924038762,0.908388278388279,0.49397864295933,0.492101648351648,0.916286339481088,0.918555729984301,0.934132945023503,0.927597171347171,0.136289886425095,0.244541484716157,0.0343347639484979,0.260393873085339,0.0106837606837607,0.0224839400428266,0.252459016393443,0.138528138528139,0.134054054054054
1710,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,13,2000,0.958686262115465,0.956559968385695,0.503532937424392,0.519771557271557,0.938519279393173,0.951509089112824,0.945169361046959,0.959223509223509,0.11135611907387,0.191629955947137,0.0092378752886836,0.227743271221532,0.00225225225225225,0.00570125427594071,0.210245464247599,0.102593010146561,0.119741100323625
1709,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,12,2000,0.930181921253349,0.928996404053613,0.53199344515134,0.512565861417636,0.930174190888476,0.938833496785442,0.948105841526894,0.951829207674719,0.126001067805659,0.261904761904762,0.0121457489878543,0.242009132420091,0.00626304801670146,0.0092497430626927,0.252222222222222,0.132845188284519,0.11886586695747
1711,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,14,2000,0.947927489177489,0.942480115690528,0.52599364446974,0.462165951831079,0.933660714285715,0.933656130565025,0.943476095617529,0.95183382821951,0.107784431137725,0.2,0.0139442231075697,0.207792207792208,0.0161662817551963,0.0149732620320856,0.203991130820399,0.100849256900212,0.115083798882682
1716,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,3,2000,0.553367031267263,0.562849497597204,0.507445652173913,0.499186550976138,0.594191249585682,0.596887287024902,0.64310817805383,0.633098336948662,0.417225950782998,0.447795823665893,0.352173913043478,0.470183486238532,0.403470715835141,0.37785016286645,0.459054209919262,0.398428731762065,0.435897435897436
1721,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,8,2000,0.815376030219781,0.83964181742566,0.497665732959851,0.490431613173904,0.866234546703297,0.898773133707632,0.901680672268907,0.907271344661212,0.164988814317673,0.28537170263789,0.0501089324618736,0.290393013100437,0.0440528634361234,0.0470974808324206,0.288,0.162100456621005,0.167763157894737
1713,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,0,2000,0.515018315018315,0.488288288288288,0.51493984962406,0.485131140492314,0.51301936159079,0.513384813384814,0.524263157894737,0.523312372353004,0.505228398458998,0.461538461538462,0.526315789473684,0.524774774774775,0.507900677200903,0.517429193899782,0.492769744160178,0.494623655913978,0.516347237880496
1715,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,2,2000,0.539649615304637,0.512968361947954,0.505210944026733,0.49789032869785,0.564727594094406,0.545470251592701,0.57453007518797,0.573245891276865,0.489208633093525,0.508733624454148,0.480263157894737,0.519274376417234,0.449115044247788,0.464757709251101,0.513904338153504,0.4945295404814,0.483762597984323
1718,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,5,2000,0.662818979266348,0.667446245637736,0.521100940376151,0.501146480331263,0.712015835042151,0.697132162557695,0.767446978791517,0.757124741200829,0.306133933595948,0.437799043062201,0.172268907563025,0.411347517730496,0.228260869565217,0.199786324786325,0.424494649227111,0.296420581655481,0.315968289920725
1712,70,50,50,50,0.5,0.4,1,0.5,1,0.7,1,0.5,15,2000,0.950210233029382,0.946484499840205,0.49973050758765,0.511907316574699,0.924354103343465,0.937464046021093,0.936483516483517,0.951428060494584,0.103860793909734,0.208510638297872,0.0021978021978022,0.198660714285714,0.00643776824034335,0.00434310532030402,0.203703703703704,0.107027027027027,0.100656455142232
1714,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,1,2000,0.528299178299179,0.516946341946342,0.507312925170068,0.50997890997891,0.557076032076032,0.538944163944164,0.493156786524133,0.496223221223221,0.486353711790393,0.490644490644491,0.444444444444444,0.501039501039501,0.508158508158508,0.475862068965517,0.495841995841996,0.468546637744035,0.504395604395604
1722,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,9,2000,0.914083080040527,0.913792293233083,0.536822015801836,0.499923469387755,0.919533941236069,0.921130952380952,0.930626734998932,0.920989229024943,0.13768115942029,0.279661016949153,0.015695067264574,0.219298245614035,0.019047619047619,0.0173210161662818,0.25,0.151416122004357,0.123287671232877
1720,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,7,2000,0.793434991974318,0.791176967240797,0.537721369539552,0.492963912022208,0.822362225789192,0.854961724642576,0.863584710743802,0.873305039504591,0.184794672586016,0.320712694877506,0.0537190082644628,0.321513002364066,0.0605381165919283,0.056989247311828,0.321100917431193,0.182207931404073,0.187571921749137
1717,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,4,2000,0.590664859693878,0.61293429388923,0.537017906336088,0.497886243386244,0.630056866496599,0.671257408542816,0.684858323494687,0.671089947089948,0.368506493506494,0.424107142857143,0.305785123966942,0.435622317596566,0.311111111111111,0.308351177730193,0.429978118161926,0.362660944206009,0.374454148471616
1724,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,11,2000,0.917418405564473,0.918960123024711,0.536932330827068,0.491856373034202,0.928143392188336,0.933113267578747,0.944025062656641,0.943176069504014,0.127010537992235,0.235955056179775,0.0189473684210526,0.248888888888889,0.0069284064665127,0.013215859030837,0.242458100558659,0.123913043478261,0.130237825594564
1723,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,10,2000,0.911688566936209,0.907998350855494,0.501297280400125,0.522152093596059,0.903504043126685,0.923232323232323,0.911055538189017,0.947731937602627,0.121614151464898,0.253521126760563,0.0175054704595186,0.212121212121212,0.0129310344827586,0.0152008686210641,0.231981981981982,0.131370328425821,0.11231101511879
1719,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,6,2000,0.707508965929468,0.693234424390742,0.501164311878598,0.508283838699594,0.814059075513051,0.804965840726012,0.821682365253794,0.823395331874544,0.227125941872982,0.353556485355649,0.10989010989011,0.341880341880342,0.0940919037199125,0.101973684210526,0.347780126849894,0.234726688102894,0.219459459459459
1726,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,13,2000,0.957298020331728,0.959785910248873,0.513654033041788,0.515621633268692,0.94830658105939,0.935376249265138,0.953412158514199,0.943977591036415,0.108480176211454,0.208520179372197,0.00453514739229025,0.203285420944559,0.00678733031674208,0.00566251415628539,0.205787781350482,0.107102593010147,0.109795479009688
1725,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,12,2000,0.950445397558562,0.954474043715847,0.51343352959405,0.49577849117175,0.944245573518091,0.952763953942233,0.957122198120029,0.958017656500803,0.120218579234973,0.211009174311927,0.00867678958785249,0.243852459016393,0.0112359550561798,0.00993377483443709,0.228354978354978,0.107023411371237,0.132904608788853
1727,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,14,2000,0.94618943647328,0.944560894335161,0.516237191078963,0.496008094186902,0.918322416302766,0.911106632269161,0.932991762105686,0.929015557657942,0.11925601750547,0.205240174672489,0.0147679324894515,0.252821670428894,0.011037527593819,0.0129449838187702,0.228634850166482,0.108369098712446,0.130580357142857
1728,70,50,50,50,0.5,0.4,1,0.5,1,0.8,1,0.5,15,2000,0.953100775193798,0.959725965858042,0.531171348031813,0.502391534391534,0.931639484546461,0.949168912848158,0.947372395046814,0.95184126984127,0.103466666666667,0.169133192389006,0.00211416490486258,0.235908141962422,0,0.00108342361863489,0.202731092436975,0.0856236786469345,0.121636167922497
1729,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,0,2000,0.539909042268593,0.49627653471027,0.518149239077074,0.486243386243386,0.481238630283574,0.481652323580035,0.520684830633284,0.534013227513227,0.508077994428969,0.485393258426966,0.538144329896907,0.493975903614458,0.511111111111111,0.525133689839572,0.48953488372093,0.512903225806452,0.502890173410405
1731,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,2,2000,0.519454818964623,0.535624098124099,0.482151182151182,0.510701701399376,0.552225334578275,0.560428262213976,0.55454267954268,0.55382814859559,0.470104223806912,0.453159041394335,0.473193473193473,0.480519480519481,0.473572938689218,0.473392461197339,0.466883821932682,0.462837837837838,0.477005347593583
1732,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,3,2000,0.556379731379731,0.572388214545077,0.486255639097744,0.512800712800713,0.584188034188034,0.567859736487188,0.622912280701755,0.620168795168796,0.445770065075922,0.510489510489511,0.389473684210526,0.490196078431373,0.401247401247401,0.395397489539749,0.5,0.446902654867257,0.44468085106383
1730,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,1,2000,0.536583763016884,0.522408963585434,0.504807400667273,0.503188316363262,0.535878576483672,0.515800394231766,0.541254675968051,0.533536459940348,0.476394849785408,0.484076433121019,0.450106157112527,0.477124183006536,0.494600431965443,0.472162740899358,0.480645161290323,0.467091295116773,0.48590021691974
1735,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,6,2000,0.704003831417624,0.723796266836356,0.531472239550842,0.523407442447178,0.759537493158183,0.796113055467176,0.811769598669161,0.818716493219804,0.231754874651811,0.32183908045977,0.0938864628820961,0.412026726057906,0.105960264900662,0.0998902305159166,0.367647058823529,0.204927211646137,0.258314855875831
1733,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,4,2000,0.613808463251671,0.588711288711289,0.483022774327122,0.543787743787744,0.64075723830735,0.62011322011322,0.646690094802224,0.695475695475695,0.388425153032832,0.456570155902004,0.358447488584475,0.433566433566434,0.311850311850312,0.334058759521219,0.445330296127563,0.408117249154453,0.369230769230769
1737,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,8,2000,0.813650616496599,0.823475672877848,0.505844645550528,0.524241039699462,0.882639774659865,0.905046583850932,0.902655677655677,0.914252716011777,0.15257958287596,0.256696428571429,0.0113122171945701,0.319654427645788,0.0213219616204691,0.0164654226125137,0.288693743139407,0.134831460674157,0.169527896995708
1734,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,5,2000,0.633400064061499,0.627228921871779,0.525344742063492,0.511485692931882,0.713383514840914,0.696328076685221,0.737619047619047,0.735724962630792,0.279716466739368,0.365470852017937,0.216666666666667,0.352813852813853,0.18609865470852,0.201943844492441,0.359030837004405,0.288336933045356,0.270925110132159
1736,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,7,2000,0.746291638721217,0.793963468963469,0.491818753933292,0.521254000581903,0.863704448915717,0.870948420948421,0.893006607929515,0.879946173988943,0.187904967602592,0.321596244131455,0.0616740088105727,0.318087318087318,0.0610997963340122,0.0613756613756614,0.319735391400221,0.1875,0.188271604938272
1739,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,10,2000,0.888222154533455,0.891990136811964,0.500481727574751,0.523421497201985,0.891235150776729,0.912564959168523,0.905534330011074,0.925596557913631,0.137777777777778,0.238805970149254,0.0209302325581395,0.264444444444444,0.0177383592017738,0.0192962542565267,0.251360174102285,0.134593993325918,0.140954495005549
1738,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,9,2000,0.878970847598299,0.901477748563638,0.5380238605078,0.483477633477634,0.912369021682747,0.928052877592755,0.936303150810645,0.916583416583417,0.155013550135501,0.297826086956522,0.0214132762312634,0.259713701431493,0.027972027972028,0.0245535714285714,0.278187565858799,0.158576051779935,0.151416122004357
1741,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,12,2000,0.941793542813951,0.961735045257773,0.54702628968254,0.449215167548501,0.919487636324372,0.954966056670602,0.949441964285714,0.941793062904174,0.129281767955801,0.229024943310658,0.0145833333333333,0.25,0.0123456790123457,0.0135593220338983,0.24,0.117263843648208,0.141732283464567
1740,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,11,2000,0.918414707655214,0.923762736535662,0.527069716775599,0.492675264550265,0.910023608599558,0.925990330630069,0.927629940865235,0.930784281305115,0.117388919363686,0.232067510548523,0.0261437908496732,0.192139737991266,0.00925925925925926,0.0179573512906846,0.21244635193133,0.130760986066452,0.103370786516854
1742,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,13,2000,0.955684917138662,0.952066980638409,0.511001461988304,0.51185208596713,0.944637612754353,0.942038199895342,0.949650167084377,0.959797724399494,0.115997800989555,0.226373626373626,0.0109649122807018,0.212719298245614,0.0132743362831858,0.0121145374449339,0.21953896816685,0.118551042810099,0.113436123348018
1743,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,14,2000,0.952845780394587,0.949291871921182,0.501122448979592,0.491088739746458,0.930438487759529,0.938205562397373,0.943537414965986,0.946300735059124,0.0978142076502732,0.185745140388769,0.0043956043956044,0.189247311827957,0.00671140939597315,0.00554323725055432,0.1875,0.0958605664488017,0.099780701754386
1744,70,50,50,50,0.5,0.4,1,0.5,1,0.9,1,0.5,15,2000,0.969509441707718,0.966388471177945,0.450916199813259,0.530832332933173,0.958928571428571,0.930065162907268,0.95874766573296,0.947468987595038,0.122124863088719,0.242489270386266,0.00490196078431373,0.222689075630252,0.00420168067226891,0.00452488687782805,0.232484076433121,0.131578947368421,0.113445378151261
1746,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,1,2000,0.517659176029962,0.506282765399738,0.506272022551092,0.50724439029343,0.51181112894596,0.510318370467453,0.547943722943723,0.556790029444614,0.46187602852441,0.478651685393258,0.45877378435518,0.428899082568807,0.479744136460554,0.469214437367304,0.454029511918275,0.468409586056645,0.45524861878453
1745,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,0,2000,0.512922382067581,0.490264187866927,0.486253078817734,0.499509189640768,0.501366120218579,0.486461730811046,0.510716851395731,0.533147974101921,0.505882352941176,0.498829039812646,0.512931034482759,0.513698630136986,0.49780701754386,0.505434782608696,0.50635838150289,0.506172839506173,0.505592841163311
1747,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,2,2000,0.543087301587301,0.541098241098242,0.518368421052632,0.492530806182122,0.550214285714286,0.553839553839554,0.589406015037594,0.57890298663325,0.449315068493151,0.406666666666667,0.442105263157895,0.506756756756757,0.442982456140351,0.442534908700322,0.456375838926175,0.424864864864865,0.474444444444444
1751,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,6,2000,0.723367117117118,0.728136288998358,0.529143055969778,0.50514744190893,0.789913127413128,0.827323481116585,0.825203797594194,0.843992914452433,0.225646670335718,0.365470852017937,0.129436325678497,0.326436781609195,0.0940919037199125,0.112179487179487,0.346197502837684,0.243243243243243,0.207399103139013
1750,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,5,2000,0.66397639841963,0.651124338624338,0.488109210820478,0.528097234701009,0.693842274901228,0.687739748677249,0.713218198077353,0.723505041429569,0.310517529215359,0.382608695652174,0.251173708920188,0.366359447004608,0.243186582809224,0.246954595791805,0.374720357941834,0.31941309255079,0.301866081229418
1748,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,3,2000,0.585946991965511,0.55898315658141,0.523382848714707,0.50132183908046,0.61305114638448,0.615582761488875,0.599365254951539,0.602928297755884,0.442685589519651,0.476386036960986,0.413716814159292,0.46943231441048,0.406896551724138,0.410372040586246,0.473015873015873,0.446219382321619,0.438969764837626
1753,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,8,2000,0.826984951984952,0.818108437404813,0.501315218570344,0.498647311118443,0.882363132363133,0.899497410904661,0.878338214556893,0.906455515231497,0.175082327113063,0.291060291060291,0.0478359908883827,0.309168443496802,0.0300230946882217,0.0389908256880734,0.3,0.175,0.175166297117517
1752,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,7,2000,0.759095340722496,0.74941113490364,0.507260596546311,0.509160202542556,0.860203715106733,0.840450698480678,0.860251177394035,0.861581555699203,0.195188627665391,0.329032258064516,0.0791208791208791,0.30406852248394,0.0588235294117647,0.0691192865105909,0.316523605150215,0.205434782608696,0.184818481848185
1757,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,12,2000,0.938855820105821,0.947101016138673,0.49978646166987,0.520709165386585,0.933225108225109,0.923782127913927,0.948991031390135,0.934126984126984,0.102463605823068,0.17632241813602,0.0112107623318386,0.215481171548117,0.010752688172043,0.0109769484083425,0.197714285714286,0.0889679715302491,0.114528101802757
1755,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,10,2000,0.920908385093168,0.922487666237667,0.48136974789916,0.536832536361825,0.925755693581781,0.92746138996139,0.938694677871148,0.939395297868101,0.136690647482014,0.232608695652174,0.0376470588235294,0.263513513513513,0.0146443514644351,0.0254706533776301,0.247787610619469,0.138983050847458,0.134490238611714
1754,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,9,2000,0.892138801992816,0.896354628808046,0.507938196555218,0.506518901420217,0.933483953191983,0.923967268066647,0.939366767983789,0.943833542188806,0.147091108671789,0.257281553398058,0.025531914893617,0.283057851239669,0.0285087719298246,0.0269978401727862,0.271205357142857,0.133786848072562,0.159574468085106
1749,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,4,2000,0.61179943170684,0.587056514913658,0.528276375205254,0.505944055944057,0.672675387027239,0.659989534275249,0.680741995073892,0.672280497280498,0.372410032715376,0.434156378600823,0.310344827586207,0.402197802197802,0.337995337995338,0.323628219484882,0.418703506907545,0.373684210526316,0.3710407239819
1758,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,13,2000,0.95827519379845,0.963186612364244,0.489210299504417,0.533218911286396,0.949410299003322,0.937045739348371,0.963375350140056,0.949617781672997,0.11544804837823,0.227906976744186,0.00452488687782805,0.222707423580786,0.016359918200409,0.0107411385606874,0.225225225225225,0.114678899082569,0.116156282998944
1759,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,14,2000,0.954369498356135,0.963441700531416,0.487866085401297,0.53201953085674,0.917411708558702,0.94622017297072,0.936396154706014,0.949184536393838,0.103601108033241,0.189309576837416,0.00469483568075117,0.214442013129103,0.00422832980972516,0.00444938820912125,0.201986754966887,0.0994285714285714,0.10752688172043
1756,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,11,2000,0.927487852283771,0.94068299925761,0.537556869881711,0.480789415534195,0.908921282798834,0.964572064906141,0.937893034071378,0.95707656612529,0.129820749592613,0.236734693877551,0.0148619957537155,0.251670378619154,0.00696055684454756,0.0110864745011086,0.243876464323749,0.127991675338189,0.131818181818182
1760,70,50,50,50,0.5,0.4,1,0.5,1,1,1,0.5,15,2000,0.955300030459945,0.964883463934097,0.507006420545746,0.493269230769231,0.926061021423495,0.950336548121358,0.944668271803103,0.94588720103426,0.114566284779051,0.193617021276596,0.0134831460674157,0.233193277310924,0.00452488687782805,0.00901916572717024,0.213530655391121,0.106010928961749,0.123093681917211
1774,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,13,2000,0.86740465416936,0.887095337095337,0.483630952380952,0.545992231638418,0.848771816418876,0.810481635481636,0.859423620933522,0.814868341404359,0.158421345191773,0.205882352941176,0.0594059405940594,0.261954261954262,0.0932203389830508,0.0776255707762557,0.23510292524377,0.135933806146572,0.178384050367261
1766,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,5,2000,0.626856826801517,0.627186534569085,0.505316924066924,0.519242654508612,0.627536346396966,0.614610631724726,0.639401008151009,0.629962006079028,0.372311086596801,0.380530973451327,0.333333333333333,0.416107382550336,0.359574468085106,0.346827133479212,0.398220244716351,0.357142857142857,0.387131952017448
1768,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,7,2000,0.696798451891045,0.668387770812714,0.538140513476084,0.540391522988506,0.683460709386636,0.672723523589575,0.682169489719825,0.704487376847291,0.322228290551611,0.366255144032922,0.266219239373602,0.359447004608295,0.295258620689655,0.281009879253568,0.36304347826087,0.318327974276527,0.326280623608018
1771,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,10,2000,0.789043209876543,0.792054263565892,0.506021062271062,0.535069550208143,0.74440525181266,0.739911406423035,0.75285885989011,0.753675500050767,0.237936772046589,0.308641975308642,0.185096153846154,0.25,0.200426439232409,0.193220338983051,0.281045751633987,0.251662971175166,0.224195338512764
1773,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,12,2000,0.821055088702148,0.843734617442482,0.503002801120448,0.52528540573897,0.792636684303352,0.827734082397004,0.824210084033614,0.829003394014193,0.179487179487179,0.230434782608696,0.101176470588235,0.260089686098655,0.123110151187905,0.112612612612613,0.245033112582781,0.168361581920904,0.19031903190319
1767,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,6,2000,0.690842070773264,0.697204143616444,0.53887679055362,0.500664879638389,0.625865552643076,0.650770148606139,0.687146728610144,0.68283138862609,0.316858868753432,0.368421052631579,0.290650406504065,0.321184510250569,0.291390728476821,0.291005291005291,0.344748858447489,0.327233584499462,0.306053811659193
1763,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,2,2000,0.528281506568144,0.527084568267141,0.503717821235223,0.531686015263893,0.546169437602627,0.559889349930844,0.500041431885979,0.545877673868644,0.493406593406593,0.510775862068966,0.494199535962877,0.489626556016597,0.478555304740406,0.486270022883295,0.5,0.502793296089385,0.484324324324324
1765,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,4,2000,0.575121753246753,0.612150330984412,0.506703576627157,0.513391008577344,0.564683441558442,0.583149156523596,0.617449053857351,0.606884057971015,0.42200328407225,0.459090909090909,0.417030567685589,0.408071748878924,0.405797101449275,0.411264612114771,0.433408577878104,0.437639198218263,0.406889128094725
1770,70,50,50,50,0.5,0.5,1,0.5,0.5,0,1,0.5,9,2000,0.767460317460318,0.77238444644105,0.51672371031746,0.504645826584602,0.733826530612246,0.749757911550365,0.763958333333333,0.777397149335924,0.232545354590434,0.285035629453682,0.1875,0.29979035639413,0.158730158730159,0.173724212812161,0.292873051224944,0.2330743618202,0.23202614379085
