"BehaviorSpace results (NetLogo 6.1.1)"
"value_weight.nlogo"
"basic_compl"
"04/26/2021 14:55:56:199 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","fraction_blue","circle_blue","circle_orange","dominant_con","eth_con","val_con","dominant_lib","val_lib","eth_lib","determinism","utility_function","[step]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = orange]","mean [count (turtles-on neighbors) with [ shape = [ shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and  shape = ""circle""  and color = orange]","count turtles with [movers? = TRUE] / count turtles","count turtles with [movers? = TRUE and color = blue and shape = ""square""] / count turtles with [color = blue and shape = ""square""]","count turtles with [movers? = TRUE and color = blue and shape = ""circle""] / count turtles with [color = blue and shape = ""circle""]","count turtles with [movers? = TRUE and color = orange and shape =  ""square""] / count turtles with [color = orange and shape =  ""square""]","count turtles with [movers? = TRUE and color = orange and shape = ""circle""] / count turtles with [color = orange and shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""circle""] / count turtles with [shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""square""] / count turtles with [shape =  ""square""]","count turtles with [movers? = TRUE and color = blue] / count turtles with [color = blue]","count turtles with [movers? = TRUE and color = orange] / count turtles with [color = orange]"
"658","70","50","50","50","0.6","1","0.5","0.5","1","0.8","1","single-peaked","2000","0.5685764411027571","0.5231751824817519","0.5396130292471758","0.4923087522045857","0.5214611528822055","0.5238732475958754","0.5154181184668992","0.524608686067019","0.48728094968908986","0.4863157894736842","0.5077605321507761","0.46958637469586373","0.4837962962962963","0.4960362400906002","0.4785553047404063","0.49676025917926564","0.47686832740213525"
"651","70","50","50","50","0.6","1","0.5","0.5","1","0.5","20","single-peaked","2000","0.9487057786077391","0.9533114992721978","0.6497035762096001","0.6116926503340753","0.8010815437286026","0.8835698689956337","0.8423599158538915","0.8909136705907306","0.11367292225201073","0.18478260869565216","0.0642570281124498","0.17248908296943233","0.035634743875278395","0.050686378035902854","0.1786492374727669","0.12212943632567849","0.10474090407938258"
"649","70","50","50","50","0.6","1","0.5","0.5","1","0.5","1","single-peaked","2000","0.5220048528965725","0.5212556390977445","0.5084017515052","0.5132653061224489","0.5340258821150542","0.5287994987468673","0.4949452654625071","0.49040444302721076","0.4986331328594861","0.49469214437367304","0.45977011494252873","0.511578947368421","0.5267857142857143","0.49377123442808607","0.5031712473572939","0.47792494481236203","0.5189599133261105"
"662","70","50","50","50","0.6","1","0.5","0.5","1","0.9","5","single-peaked","2000","0.771181441326531","0.7916163294070276","0.7372771254620568","0.7292417417417426","0.5846832482993195","0.6368317728782846","0.5962029789084583","0.6138674388674393","0.3261231281198003","0.33482142857142855","0.3219178082191781","0.3403805496828753","0.3063063063063063","0.31405895691609975","0.33767643865363733","0.32844243792325056","0.3238822246455834"
"660","70","50","50","50","0.6","1","0.5","0.5","1","0.8","20","single-peaked","2000","0.9804348991848993","0.988095238095238","0.8398931000971814","0.8493583959899746","0.8353174603174603","0.8411255411255407","0.8581794622610943","0.872679197994987","0.1106763555058692","0.18243243243243243","0.022675736961451247","0.20279720279720279","0.042105263157894736","0.03275109170305677","0.19243986254295534","0.10282485875706214","0.11836283185840708"
"656","70","50","50","50","0.6","1","0.5","0.5","1","0.7","5","single-peaked","2000","0.7222687582495687","0.7138549498746868","0.638388196441888","0.6351057014734145","0.6213904964971066","0.6271251044277366","0.6084771492489609","0.6281603672859277","0.34763476347634764","0.373134328358209","0.34451901565995524","0.32894736842105265","0.3430493273542601","0.3437849944008959","0.35135135135135137","0.35917030567685587","0.33592017738359203"
"657","70","50","50","50","0.6","1","0.5","0.5","1","0.7","20","single-peaked","2000","0.9728490546961884","0.9770765998707174","0.7986044417767103","0.7838901689708141","0.7798554241229412","0.8409367593191122","0.8168217286914767","0.8494596225587011","0.09923245614035088","0.1592356687898089","0.04201680672268908","0.1580135440180587","0.03686635944700461","0.03956043956043956","0.1586433260393873","0.1003167898627244","0.09806157354618016"
"653","70","50","50","50","0.6","1","0.5","0.5","1","0.6","5","single-peaked","2000","0.7014669738863291","0.7534296470128093","0.6076337448559672","0.6187104471418201","0.6044751664106505","0.6254057885988071","0.5949382716049384","0.5767740429505137","0.3623348017621145","0.35913978494623655","0.3506172839506173","0.3531827515400411","0.38562091503267976","0.36921296296296297","0.3560924369747899","0.35517241379310344","0.3689217758985201"
"665","70","50","50","50","0.6","1","0.5","0.5","1","1","5","single-peaked","2000","0.7450608465608467","0.7096450329479052","0.7096415770609332","0.705932246048525","0.5987460317460321","0.5941470844212359","0.6235074244751674","0.6713530655391123","0.35742518351214003","0.3688888888888889","0.38924731182795697","0.370757180156658","0.3044397463002114","0.3464818763326226","0.3697478991596639","0.37923497267759565","0.3341121495327103"
"661","70","50","50","50","0.6","1","0.5","0.5","1","0.9","1","single-peaked","2000","0.5269021164021159","0.530178066989508","0.4842577030812326","0.5440966842268364","0.5413571428571428","0.5148683414043579","0.48811484593837545","0.5246926970354308","0.49944690265486724","0.4955555555555556","0.4988235294117647","0.4872881355932203","0.5162689804772235","0.5079006772009029","0.4913232104121475","0.49714285714285716","0.5016077170418006"
"667","70","50","50","50","0.6","1","0.5","0.6","1","0.5","1","single-peaked","2000","0.5124097331240196","0.511229804421769","0.5362520885547203","0.5070271164021162","0.5094374672946097","0.5258503401360546","0.5277595029239768","0.5057842813051144","0.503070910106086","0.5032967032967033","0.48903508771929827","0.47098214285714285","0.5509259259259259","0.5191441441441441","0.48726467331118495","0.4961580680570801","0.5102272727272728"
"655","70","50","50","50","0.6","1","0.5","0.5","1","0.7","1","single-peaked","2000","0.5155776211830025","0.5423980703392471","0.5418213761275433","0.5420416792509822","0.49775517830450583","0.5038385724660236","0.5298353262009651","0.5082427262659821","0.49344978165938863","0.5381165919282511","0.4845814977973568","0.4466230936819172","0.5052854122621564","0.49514563106796117","0.49171270718232046","0.5111111111111111","0.47639484978540775"
"659","70","50","50","50","0.6","1","0.5","0.5","1","0.8","5","single-peaked","2000","0.7471035289115653","0.7433343822110348","0.681170503521497","0.7055160411622278","0.6087345875850342","0.6182898049087479","0.6108167770419426","0.643061440677966","0.3347921225382932","0.3674832962138085","0.30242825607064017","0.3524229074889868","0.3177966101694915","0.31027027027027027","0.3599114064230343","0.3348115299334812","0.3347732181425486"
"672","70","50","50","50","0.6","1","0.5","0.6","1","0.6","20","single-peaked","2000","0.9749820014398849","0.9710682578115994","0.7196390818483842","0.7229598997493734","0.8241489252288386","0.9092586187017182","0.852056277056277","0.9307794486215537","0.1050328227571116","0.21413276231263384","0.02959830866807611","0.15254237288135594","0.031578947368421054","0.03059071729957806","0.18522727272727274","0.12127659574468085","0.08783783783783784"
"668","70","50","50","50","0.6","1","0.5","0.6","1","0.5","5","single-peaked","2000","0.7068371607515664","0.674141117634269","0.5913728796239528","0.5618805761582288","0.6381946515558208","0.622431506849315","0.635622317596567","0.6451171665054288","0.3825944170771757","0.40083507306889354","0.37687366167023556","0.408675799086758","0.3431151241534989","0.36043956043956044","0.40458015267175573","0.3890063424947146","0.3757094211123723"
"675","70","50","50","50","0.6","1","0.5","0.6","1","0.7","20","single-peaked","2000","0.9794769631990726","0.9654540934703348","0.7845703338806786","0.804709112026185","0.8125591615956729","0.9601038559275219","0.8057471264367814","0.976198395100834","0.08774834437086093","0.1257606490872211","0.027586206896551724","0.18244803695150116","0.013303769401330377","0.020316027088036117","0.15226781857451405","0.07974137931034483","0.09615384615384616"
"663","70","50","50","50","0.6","1","0.5","0.5","1","0.9","20","single-peaked","2000","0.9857959334176151","0.9874799075748443","0.8899974937343356","0.880136285283344","0.8606036662452593","0.8747965641952982","0.88422305764411","0.8839824391294978","0.07804878048780488","0.1434878587196468","0.010526315789473684","0.14135021097046413","0.01580135440180587","0.013071895424836602","0.1423948220064725","0.07543103448275862","0.0806979280261723"
"674","70","50","50","50","0.6","1","0.5","0.6","1","0.7","5","single-peaked","2000","0.6915468017870768","0.7262977723278152","0.5931380729862035","0.6002406832298144","0.6146071700991612","0.6682224606580832","0.6390047841566537","0.6549818840579721","0.3549107142857143","0.3926940639269406","0.338785046728972","0.3798283261802575","0.30869565217391304","0.32319819819819817","0.3860619469026549","0.36605080831408776","0.3444924406047516"
"681","70","50","50","50","0.6","1","0.5","0.6","1","0.9","20","single-peaked","2000","0.9855005411255413","0.9894231766780787","0.8757360321177652","0.8807013457556937","0.9615584415584417","0.8427689594356264","0.9686740269878443","0.8659006211180122","0.08958566629339305","0.2","0","0.1503267973856209","0.006521739130434782","0.0033821871476888386","0.1746384872080089","0.10149942329873125","0.07834602829162132"
"669","70","50","50","50","0.6","1","0.5","0.6","1","0.5","20","single-peaked","2000","0.9672859278240445","0.959360766045548","0.6398197353339584","0.6573916133617624","0.9132794149049753","0.8715243271221532","0.9213816817755547","0.8929002944461365","0.10038188761593017","0.17225950782997762","0.028446389496717725","0.1826086956521739","0.021321961620469083","0.024838012958963283","0.17750826901874311","0.09955752212389381","0.10118406889128095"
"671","70","50","50","50","0.6","1","0.5","0.6","1","0.6","5","single-peaked","2000","0.7360533126294009","0.718548307752853","0.594378603459321","0.6120488149597744","0.6553364389233964","0.6209415584415583","0.632260303224429","0.6274543378995435","0.3599562363238512","0.35","0.3632286995515695","0.3987603305785124","0.3242009132420091","0.3438914027149321","0.375","0.3565121412803532","0.3633405639913232"
"684","70","50","50","50","0.6","1","0.5","0.6","1","1","20","single-peaked","2000","0.9950980392156864","0.99442313838287","0.909632294164668","0.9235537190082642","0.9223389355742301","0.9096223500585917","0.9260391686650679","0.9311442345533253","0.08743774211400111","0.16775599128540306","0.004796163069544364","0.17002237136465326","0.006198347107438017","0.005549389567147614","0.16887417218543047","0.09018264840182648","0.08485499462943072"
"680","70","50","50","50","0.6","1","0.5","0.6","1","0.9","5","single-peaked","2000","0.7165848214285719","0.6984713515891344","0.6440770465489569","0.6479075691411944","0.6271006944444447","0.6240157263829322","0.6256367041198503","0.6467768766895405","0.3716960352422907","0.35625","0.34831460674157305","0.3833718244803695","0.39956331877729256","0.3743078626799557","0.36911281489594744","0.35243243243243244","0.39169472502805835"
"666","70","50","50","50","0.6","1","0.5","0.5","1","1","20","single-peaked","2000","0.9843743558029272","0.9885558885558887","0.9215031368919057","0.9220225457486602","0.8807926200783346","0.8260656010656013","0.9019721279440501","0.8613082600343744","0.08638600328048114","0.14655172413793102","0.0064794816414686825","0.16705336426914152","0.03184713375796178","0.019271948608137045","0.1564245810055866","0.07659115426105717","0.09645232815964523"
"678","70","50","50","50","0.6","1","0.5","0.6","1","0.8","20","single-peaked","2000","0.9831252633796882","0.9820081381282304","0.8106915558586202","0.8296917293233077","0.8916666666666668","0.8305894644231832","0.9055489260143202","0.8682180451127813","0.09208309938236946","0.18984547461368653","0.014319809069212411","0.1359447004608295","0.02736842105263158","0.021252796420581657","0.16347237880496054","0.10550458715596331","0.07920792079207921"
"676","70","50","50","50","0.6","1","0.5","0.6","1","0.8","1","single-peaked","2000","0.5245656724228153","0.5246802869619461","0.524716300774207","0.5240597162652592","0.5331920460491892","0.5511514867955919","0.520999045497932","0.5350021994941165","0.509192200557103","0.545054945054945","0.512249443207127","0.4868995633187773","0.49191685912240185","0.5022675736961452","0.515881708652793","0.5287610619469026","0.489337822671156"
"695","70","50","50","50","0.6","1","0.5","0.7","1","0.8","5","single-peaked","2000","0.7087924777301227","0.7013073979591845","0.5944845630559923","0.5854576234163391","0.654486967997361","0.660517644557823","0.6733385661957095","0.675969309742245","0.3306997742663657","0.3394919168591224","0.3120879120879121","0.34151785714285715","0.3302752293577982","0.32098765432098764","0.340522133938706","0.32545045045045046","0.33597285067873306"
"689","70","50","50","50","0.6","1","0.5","0.7","1","0.6","5","single-peaked","2000","0.6794716042154569","0.6632899934167215","0.5644850901525659","0.5876195563695563","0.6557108704137401","0.6375164581961824","0.6520544382801673","0.6577380952380955","0.3584905660377358","0.4077868852459016","0.3300970873786408","0.3847926267281106","0.3076923076923077","0.3181818181818182","0.3969631236442516","0.37222222222222223","0.34478935698447893"
"664","70","50","50","50","0.6","1","0.5","0.5","1","1","1","single-peaked","2000","0.5259321175278618","0.5437825022942796","0.5222531551596139","0.537700069589422","0.49032168186423514","0.5258208422555315","0.4928703998303112","0.5226960930509996","0.4863270777479893","0.4829787234042553","0.47884187082405344","0.5074946466809421","0.4759916492693111","0.47737068965517243","0.4951974386339381","0.4809575625680087","0.4915433403805497"
"673","70","50","50","50","0.6","1","0.5","0.6","1","0.7","1","single-peaked","2000","0.52234906921732","0.5457849293563578","0.5294703595724007","0.5314150660264108","0.5211560218039701","0.5065332286760855","0.5288494762984558","0.4995323129251703","0.511716621253406","0.5075593952483801","0.5124716553287982","0.5142857142857142","0.5126050420168067","0.5125408942202835","0.5108932461873639","0.5099557522123894","0.5134264232008593"
"693","70","50","50","50","0.6","1","0.5","0.7","1","0.7","20","single-peaked","2000","0.9779736024844725","0.9698169362084459","0.8078453913754342","0.814821296001697","0.7900724637681169","0.9620844564240791","0.8204399141630901","0.9785634743875277","0.10444444444444445","0.20607375271149675","0.05150214592274678","0.15566037735849056","0.0066815144766146995","0.029508196721311476","0.18192090395480226","0.12837108953613807","0.07903780068728522"
"670","70","50","50","50","0.6","1","0.5","0.6","1","0.6","1","single-peaked","2000","0.5464798009367677","0.5399747962247964","0.5125145826704846","0.509256456820016","0.5174229117876659","0.518294187044187","0.5095105525506417","0.5156754439063759","0.4716675661090124","0.44672131147540983","0.47216035634743875","0.4617117117117117","0.5063559322033898","0.48968512486427795","0.453862660944206","0.4589114194236926","0.4847161572052402"
"682","70","50","50","50","0.6","1","0.5","0.6","1","1","1","single-peaked","2000","0.5311603721948551","0.5294229126628232","0.5250686813186811","0.5262745716388102","0.5056704980842913","0.5208840486867393","0.5241961741961745","0.5374224745085673","0.5027746947835738","0.5287356321839081","0.4935897435897436","0.5134529147982063","0.4768211920529801","0.48534201954397393","0.5209988649262202","0.5105204872646734","0.4949944382647386"
"688","70","50","50","50","0.6","1","0.5","0.7","1","0.6","1","single-peaked","2000","0.5286193502824862","0.49882572076449616","0.5454928259513414","0.5241220917590783","0.5155392453591606","0.5200383327934347","0.5044577874818055","0.5262421178517072","0.4930901050304035","0.5","0.5021834061135371","0.5124716553287982","0.45662100456621","0.4799107142857143","0.5060240963855421","0.5010752688172043","0.48464163822525597"
"677","70","50","50","50","0.6","1","0.5","0.6","1","0.8","5","single-peaked","2000","0.710973844464412","0.7138286564625859","0.6528206778206783","0.6371066708621781","0.6160327443346313","0.6395859906462587","0.6261288073788075","0.6366451646737994","0.3536184210526316","0.38702928870292885","0.35585585585585583","0.3236607142857143","0.3458149779735683","0.3507795100222717","0.3563714902807775","0.3720173535791757","0.3348115299334812"
"679","70","50","50","50","0.6","1","0.5","0.6","1","0.9","1","single-peaked","2000","0.5473369565217394","0.5131405416289136","0.5306939059548665","0.5187274220032839","0.5177950310559004","0.5069717104600824","0.4997962024058058","0.5074958949096877","0.4889009204114781","0.508695652173913","0.48434237995824636","0.4883720930232558","0.4735632183908046","0.47921225382932164","0.4983922829581994","0.49627263045793396","0.4812775330396476"
"685","70","50","50","50","0.6","1","0.5","0.7","1","0.5","1","single-peaked","2000","0.5324502341920377","0.5039407950680274","0.521750106292517","0.4994808055380744","0.5325746487119438","0.5134858630952385","0.5138392857142857","0.5054856303754981","0.5043478260869565","0.5071574642126789","0.5011135857461024","0.5334821428571429","0.47577092511013214","0.4883720930232558","0.5197438633938101","0.5042643923240938","0.5044345898004434"
"686","70","50","50","50","0.6","1","0.5","0.7","1","0.5","5","single-peaked","2000","0.6718158032443747","0.6647819720143185","0.5386028653885803","0.5600067613252203","0.6611878597592883","0.6527741620566226","0.6883168418882705","0.7021612093113107","0.35532720389399675","0.4153846153846154","0.2857142857142857","0.4031890660592255","0.3225152129817444","0.30471204188481676","0.40939597315436244","0.3500545256270447","0.3605150214592275"
"683","70","50","50","50","0.6","1","0.5","0.6","1","1","5","single-peaked","2000","0.7086647292750073","0.7048773604269299","0.6271114599686033","0.6472370486656206","0.615358927296829","0.6288895730706079","0.605316588173731","0.6410177917320777","0.3639326453014666","0.3854389721627409","0.3824175824175824","0.3793103448275862","0.3076923076923077","0.34505494505494505","0.38238453276047263","0.3839479392624729","0.3438520130576714"
"697","70","50","50","50","0.6","1","0.5","0.7","1","0.9","1","single-peaked","2000","0.5147292750076475","0.49054169514695833","0.5047514159848964","0.49406281661600865","0.5115580707657792","0.5126623376623378","0.5277428151877493","0.5468414387031416","0.49640685461580986","0.5010706638115632","0.47577092511013214","0.507177033492823","0.502127659574468","0.48917748917748916","0.503954802259887","0.48859934853420195","0.5045045045045045"
"692","70","50","50","50","0.6","1","0.5","0.7","1","0.7","5","single-peaked","2000","0.7394060150375941","0.7382501807664501","0.6269677719243887","0.5816570064780093","0.6668671679197998","0.6872017353579188","0.6805598595186446","0.6640385271053534","0.3342511013215859","0.38526315789473686","0.3080260303687636","0.3492407809110629","0.28878281622911695","0.2988636363636364","0.36752136752136755","0.3472222222222222","0.32045454545454544"
"690","70","50","50","50","0.6","1","0.5","0.7","1","0.6","20","single-peaked","2000","0.986077612863327","0.9746065808297568","0.698302938196555","0.7090491420448776","0.9611085343228201","0.861787247087677","0.9551950354609926","0.8971976850441669","0.10605249062667381","0.21861471861471862","0.00851063829787234","0.18240343347639484","0.017057569296375266","0.012779552715654952","0.20043103448275862","0.11266094420600858","0.09946524064171124"
"696","70","50","50","50","0.6","1","0.5","0.7","1","0.8","20","single-peaked","2000","0.9815633522131318","0.9808323114653587","0.7880136637095952","0.7723290955726553","0.923974722047409","0.9175250357653795","0.9337463036606503","0.923550239768038","0.1118457300275482","0.1894273127753304","0.008565310492505354","0.23126338329764454","0.0117096018735363","0.010067114093959731","0.21064060803474485","0.09771986970684039","0.12639821029082773"
"687","70","50","50","50","0.6","1","0.5","0.7","1","0.5","20","single-peaked","2000","0.9739384920634919","0.9958459979736574","0.621929286736154","0.5913610756802724","0.8428918650793652","0.9914133738601824","0.8828709380748008","0.9717501062925171","0.09363295880149813","0.14906832298136646","0.017167381974248927","0.19703389830508475","0.004464285714285714","0.010940919037199124","0.17277486910994763","0.08429926238145416","0.10326086956521739"
"698","70","50","50","50","0.6","1","0.5","0.7","1","0.9","5","single-peaked","2000","0.6933871493803003","0.7131421655799253","0.5847944978455424","0.6189346157889204","0.6480811045879545","0.6524254099980241","0.641315876698708","0.6542336802270581","0.34700665188470065","0.3493150684931507","0.3503480278422274","0.35477178423236516","0.3333333333333333","0.3416289592760181","0.3521739130434783","0.34982738780207134","0.3443850267379679"
"699","70","50","50","50","0.6","1","0.5","0.7","1","0.9","20","single-peaked","2000","0.9968548224374496","0.9903655710071639","0.806003787878788","0.8172412008281573","0.9149112187247781","0.9219289928360724","0.9122835497835498","0.9383643892339546","0.09967141292442497","0.19238900634249473","0.00909090909090909","0.19205298013245034","0","0.0044444444444444444","0.19222462203023757","0.10405257393209201","0.09529025191675794"
"694","70","50","50","50","0.6","1","0.5","0.7","1","0.8","1","single-peaked","2000","0.5152191558441561","0.5265424225245657","0.5235763377515957","0.527484709480122","0.5373971861471861","0.518964947089947","0.5400171821305844","0.5141191568370469","0.5056300268096515","0.5045454545454545","0.5010309278350515","0.501984126984127","0.5160550458715596","0.50814332247557","0.503177966101695","0.5027027027027027","0.5085106382978724"
"701","70","50","50","50","0.6","1","0.5","0.7","1","1","5","single-peaked","2000","0.6865351163296373","0.7149764521193096","0.6264656084656086","0.6282925317632482","0.646665035877365","0.6549058084772377","0.6853253968253966","0.6689624005784521","0.332039911308204","0.3538812785388128","0.31555555555555553","0.34945054945054943","0.31019522776572667","0.31284302963776073","0.3516237402015677","0.3344594594594595","0.3296943231441048"
"691","70","50","50","50","0.6","1","0.5","0.7","1","0.7","1","single-peaked","2000","0.5094843025705855","0.5372355889724311","0.4963347275847276","0.5286622276029056","0.5213126843657817","0.5280877192982457","0.5187634062634063","0.5210729418886202","0.4888768312533912","0.47345132743362833","0.5157657657657657","0.5052631578947369","0.461864406779661","0.48799126637554585","0.48975188781014023","0.49441964285714285","0.4836325237592397"
"700","70","50","50","50","0.6","1","0.5","0.7","1","1","1","single-peaked","2000","0.5189223057644109","0.5162654418751984","0.5306288545142053","0.5066185125735686","0.5197760025062659","0.506680920705311","0.5401981599433829","0.5056340288924558","0.48985189248491495","0.47368421052631576","0.5074309978768577","0.49667405764966743","0.48089887640449436","0.4945414847161572","0.48511576626240355","0.49083063646170444","0.4888392857142857"
"703","70","50","50","50","0.6","1","0.5","0.8","1","0.5","1","single-peaked","2000","0.5519012824336413","0.4994747899159665","0.5215945006321114","0.49179923639834555","0.5150636246147727","0.5150210084033612","0.5196533923303834","0.5342029907731465","0.48825503355704697","0.5198329853862212","0.47345132743362833","0.5147058823529411","0.44543429844098","0.4594894561598224","0.5174746335963923","0.49731471535982813","0.47841306884480744"
"702","70","50","50","50","0.6","1","0.5","0.7","1","1","20","single-peaked","2000","0.9829495614035089","0.9916474210931485","0.826995056497175","0.8155548563037547","0.850044381787803","0.9641180028593421","0.8790607344632765","0.9663074260541221","0.08259911894273128","0.1337719298245614","0.006355932203389831","0.195852534562212","0.0022026431718061676","0.004319654427645789","0.16404494382022472","0.06896551724137931","0.09684684684684684"
"704","70","50","50","50","0.6","1","0.5","0.8","1","0.5","5","single-peaked","2000","0.6976750700280113","0.6637871853546913","0.5033834586466164","0.5516265664160408","0.6970532212885157","0.6718835131306528","0.712035087719299","0.7475764411027568","0.304635761589404","0.30117647058823527","0.2673684210526316","0.391304347826087","0.26526315789473687","0.26631578947368423","0.3468677494199536","0.2833333333333333","0.3256578947368421"
"706","70","50","50","50","0.6","1","0.5","0.8","1","0.6","1","single-peaked","2000","0.5062902187902188","0.5217902350813745","0.4918650793650792","0.5105392156862745","0.5427311239811236","0.5391500904159133","0.5283023483365952","0.5192334626158158","0.5016685205784205","0.5315315315315315","0.4703196347031963","0.5210970464135021","0.4819004524886878","0.47613636363636364","0.5261437908496732","0.5011337868480725","0.5021834061135371"
"705","70","50","50","50","0.6","1","0.5","0.8","1","0.5","20","single-peaked","2000","0.9779836000790361","0.9772517321016165","0.5643064633260713","0.5774643615407946","0.9564142461964036","0.9513279445727486","0.9633727565100113","0.9602896572641795","0.09696641386782232","0.18464730290456433","0.017429193899782137","0.17511520737327188","0.012738853503184714","0.015053763440860216","0.18013100436681223","0.1030818278427205","0.09060773480662983"
"708","70","50","50","50","0.6","1","0.5","0.8","1","0.6","20","single-peaked","2000","0.9714109533876976","0.9878999049730756","0.6381937786300204","0.6157595074643133","0.8977625088090206","0.9688206102840253","0.9245232768722698","0.9573281028658601","0.12389380530973451","0.2135306553911205","0.03131991051454139","0.22838137472283815","0.013729977116704805","0.02262443438914027","0.22077922077922077","0.125","0.12274774774774774"
"707","70","50","50","50","0.6","1","0.5","0.8","1","0.6","5","single-peaked","2000","0.705862265224816","0.6795084004374192","0.5499411764705885","0.5678295855379187","0.7122225384177578","0.6969728601252613","0.666392156862745","0.6945216049382718","0.3258977149075082","0.3565737051792829","0.2635294117647059","0.3945720250521921","0.27546296296296297","0.26954492415402564","0.3751274209989806","0.313915857605178","0.3380900109769484"
"710","70","50","50","50","0.6","1","0.5","0.8","1","0.7","5","single-peaked","2000","0.693506493506494","0.6848893065998336","0.5731627077060334","0.5625220458553796","0.6892907480116783","0.6983709273182962","0.6779580684732909","0.6867256393298065","0.3102291783119061","0.34249471458773784","0.2786885245901639","0.35667396061269147","0.2569444444444444","0.26775320139697323","0.34946236559139787","0.31222222222222223","0.30821147356580425"
"709","70","50","50","50","0.6","1","0.5","0.8","1","0.7","1","single-peaked","2000","0.521898630696914","0.5281788518405218","0.5127391349552922","0.5033835978835975","0.5196351931330472","0.5167762822473745","0.5215299438552717","0.499068783068783","0.4997284084736556","0.5021459227467812","0.4978165938864629","0.48822269807280516","0.5111111111111111","0.5044052863436124","0.49517684887459806","0.5","0.4994547437295529"
"711","70","50","50","50","0.6","1","0.5","0.8","1","0.7","20","single-peaked","2000","0.9665127955944284","0.9660241433021808","0.6725356384592054","0.6707353827606993","0.922446280099341","0.9072457721406321","0.9415023758972803","0.9316455696202531","0.0974669603524229","0.1670428893905192","0.0021231422505307855","0.2219626168224299","0.014767932489451477","0.008465608465608466","0.19402985074626866","0.08205689277899343","0.1130820399113082"
"715","70","50","50","50","0.6","1","0.5","0.8","1","0.9","1","single-peaked","2000","0.5110023041474654","0.5238252569750363","0.4933411214953265","0.5288800705467371","0.5239110160193108","0.5185284245856931","0.5141939252336448","0.5232078016391744","0.48225352112676056","0.49539170506912444","0.4369158878504673","0.4669603524229075","0.5272331154684096","0.4836527621195039","0.48085585585585583","0.46635730858468677","0.49726177437020813"
"713","70","50","50","50","0.6","1","0.5","0.8","1","0.8","5","single-peaked","2000","0.6922752400349148","0.6719187675070035","0.577931016156463","0.5466602025425554","0.6800189118417227","0.6575686274509812","0.6992187499999999","0.6742000646412413","0.31007751937984496","0.3971486761710794","0.24776785714285715","0.32","0.2669683257918552","0.2573033707865168","0.361353711790393","0.3258785942492013","0.29296424452133796"
"712","70","50","50","50","0.6","1","0.5","0.8","1","0.8","1","single-peaked","2000","0.522879008746356","0.5342852011494252","0.5121651785714286","0.5225828157349897","0.5302113702623905","0.5374589490968802","0.502855998168498","0.5094979296066251","0.492896174863388","0.5183673469387755","0.5048076923076923","0.49353448275862066","0.4543478260869565","0.478310502283105","0.5062893081761006","0.5121412803532008","0.474025974025974"
"714","70","50","50","50","0.6","1","0.5","0.8","1","0.8","20","single-peaked","2000","0.9764791597932473","0.9902222222222221","0.7336802585305577","0.7083055302800524","0.8525019245573522","0.9987037037037036","0.9005370211957036","0.9886639369123443","0.09218328840970351","0.14087759815242495","0.00998003992015968","0.23333333333333334","0","0.0051440329218107","0.18799546998867497","0.07066381156316917","0.11400651465798045"
"717","70","50","50","50","0.6","1","0.5","0.8","1","0.9","20","single-peaked","2000","0.98368407578085","0.9820739638447968","0.711220642102995","0.7304492926877861","0.9518202764976958","0.9116980820105822","0.9574741435035553","0.9324815700338716","0.09025866813428729","0.1935483870967742","0.004524886877828055","0.1574074074074074","0.008368200836820083","0.006521739130434782","0.17614269788182832","0.10143329658213891","0.07912087912087912"
"719","70","50","50","50","0.6","1","0.5","0.8","1","1","5","single-peaked","2000","0.717045697202648","0.7059470304975929","0.5704591119148089","0.5434915235935645","0.6748932308349356","0.6918780096308189","0.7078109302792849","0.7161186696900979","0.3178294573643411","0.34080717488789236","0.26371308016877637","0.39101123595505616","0.2789115646258503","0.2710382513661202","0.3658810325476992","0.3010869565217391","0.33521444695259595"
